Symbol,Signal_Type,Signal_date,Signal_Price,Signal_Rank,ret_1w,ret_1w_price,ret_1w_date,ret_2w,ret_2w_price,ret_2w_date,ret_1m,ret_1m_price,ret_1m_date,ret_3m,ret_3m_price,ret_3m_date,ret_6m,ret_6m_price,ret_6m_date,ret_1y,ret_1y_price,ret_1y_date,ret_sinceSignal,current_price,current_date,ret_1w_perc,ret_2w_perc,ret_1m_perc,ret_3m_perc,ret_6m_perc,ret_1y_perc,ret_sinceSignal_perc,Updated_Signal_Price
HEXATRADEX,Death cross,2024-05-13,148.0,1,1.15,149.6999969482422,2024-05-21 00:00:00,2.4,151.5500030517578,2024-05-27 00:00:00,0.91,149.33999633789062,2024-06-12 00:00:00,73.48,256.75,2024-08-12 00:00:00,84.73,273.3999938964844,2024-11-11 00:00:00,24.41,184.1199951171875,2025-05-13 00:00:00,17.37,173.7100067138672,2025-10-31 00:00:00,1.15,2.4,0.91,73.48,84.73,24.41,17.37,148.0
HEXATRADEX,Golden cross,2024-06-24,166.0,2,15.7,192.07000732421875,2024-07-01 00:00:00,7.05,177.7100067138672,2024-07-08 00:00:00,9.46,181.6999969482422,2024-07-24 00:00:00,87.86,311.8500061035156,2024-09-23 00:00:00,70.36,282.79998779296875,2024-12-23 00:00:00,13.36,188.1699981689453,2025-06-24 00:00:00,4.64,173.7100067138672,2025-10-31 00:00:00,15.7,7.05,9.46,87.86,70.36,13.36,4.64,166.0
HEXATRADEX,Golden cross,2024-06-20,163.0,9,28.44,209.35000610351562,2024-06-27 00:00:00,5.13,171.36000061035156,2024-07-04 00:00:00,11.71,182.08999633789062,2024-07-22 00:00:00,98.62,323.75,2024-09-18 00:00:00,86.69,304.29998779296875,2024-12-17 00:00:00,11.21,181.27000427246094,2025-06-20 00:00:00,6.57,173.7100067138672,2025-10-31 00:00:00,28.44,5.13,11.71,98.62,86.69,11.21,6.57,163.0
HIKAL,Golden cross,2024-06-20,311.0,7,4.49,324.97247314453125,2024-06-27 00:00:00,7.69,334.907470703125,2024-07-04 00:00:00,9.43,340.322021484375,2024-07-22 00:00:00,21.77,378.7155456542969,2024-09-18 00:00:00,30.57,406.0865783691406,2024-12-17 00:00:00,15.22,358.3284912109375,2025-06-20 00:00:00,-22.77,240.1999969482422,2025-10-30 00:00:00,4.49,7.69,9.43,21.77,30.57,15.22,-22.77,310.0
HIMATSEIDE,Golden cross,2024-08-08,147.0,2,-3.66,141.6253662109375,2024-08-16 00:00:00,3.08,151.53079223632812,2024-08-22 00:00:00,-4.5,140.37973022460938,2024-09-09 00:00:00,9.55,161.0427703857422,2024-11-06 00:00:00,10.89,163.00901794433594,2025-02-04 00:00:00,-16.85,122.2367935180664,2025-08-08 00:00:00,-15.95,123.55999755859375,2025-10-31 00:00:00,-3.66,3.08,-4.5,9.55,10.89,-16.85,-15.95,146.0
HINDCOMPOS,Golden cross,2025-06-27,491.0,11,-1.75,482.3865051269531,2025-07-04 00:00:00,-2.39,479.249267578125,2025-07-11 00:00:00,1.1,496.3795471191406,2025-07-28 00:00:00,-3.84,472.1499938964844,2025-09-25 00:00:00,,,,,,,-4.68,468.0,2025-10-31 00:00:00,-1.75,-2.39,1.1,-3.84,,,-4.68,489.0
HINDCOMPOS,Golden cross,2024-12-11,582.0,2,-5.23,551.554931640625,2024-12-18 00:00:00,-5.93,547.4716186523438,2024-12-26 00:00:00,-16.24,487.4658203125,2025-01-10 00:00:00,-26.46,428.0078430175781,2025-03-11 00:00:00,-13.52,503.3013610839844,2025-06-09 00:00:00,,,,-19.59,468.0,2025-10-31 00:00:00,-5.23,-5.93,-16.24,-26.46,-13.52,,-19.59,580.0
HINDCOPPER,Golden cross,2025-09-22,297.0,1,7.56,319.4599914550781,2025-09-29 00:00:00,13.79,337.95001220703125,2025-10-06 00:00:00,11.33,330.6499938964844,2025-10-23 00:00:00,,,,,,,,,,17.27,348.29998779296875,2025-10-30 00:00:00,7.56,13.79,11.33,,,,17.27,297.0
HINDCOPPER,Golden cross,2025-07-23,276.0,13,-6.88,257.0245666503906,2025-07-30 00:00:00,-11.75,243.57394409179688,2025-08-06 00:00:00,-14.22,236.7590789794922,2025-08-22 00:00:00,25.47,346.29998779296875,2025-10-21 00:00:00,,,,,,,26.2,348.29998779296875,2025-10-30 00:00:00,-6.88,-11.75,-14.22,25.47,,,26.2,275.0
HINDCOPPER,Golden cross,2025-07-22,272.0,10,-5.49,257.0743103027344,2025-07-29 00:00:00,-9.61,245.87208557128906,2025-08-05 00:00:00,-12.29,238.57968139648438,2025-08-21 00:00:00,26.97,345.3500061035156,2025-10-20 00:00:00,,,,,,,28.05,348.29998779296875,2025-10-30 00:00:00,-5.49,-9.61,-12.29,26.97,,,28.05,271.0
HINDPETRO,Golden cross,2025-05-05,410.0,4,-7.59,378.8695373535156,2025-05-12 00:00:00,-3.77,394.558349609375,2025-05-19 00:00:00,-3.36,396.2149353027344,2025-06-04 00:00:00,-2.87,398.2125549316406,2025-08-04 00:00:00,,,,,,,14.57,469.75,2025-10-30 00:00:00,-7.59,-3.77,-3.36,-2.87,,,14.57,395.0
HINDPETRO,Golden cross,2025-04-30,379.0,6,2.06,386.8114013671875,2025-05-07 00:00:00,1.97,386.4703369140625,2025-05-14 00:00:00,5.69,400.55126953125,2025-05-30 00:00:00,9.48,414.9245300292969,2025-07-29 00:00:00,19.72,453.75,2025-10-27 00:00:00,,,,23.94,469.75,2025-10-30 00:00:00,2.06,1.97,5.69,9.48,19.72,,23.94,365.0
HINDUNILVR,Golden cross,2025-08-01,2554.0,7,-2.17,2498.60009765625,2025-08-08 00:00:00,0.55,2568.10009765625,2025-08-18 00:00:00,3.74,2649.5,2025-09-01 00:00:00,-3.3,2469.60009765625,2025-10-30 00:00:00,,,,,,,-3.3,2469.60009765625,2025-10-30 00:00:00,-2.17,0.55,3.74,-3.3,,,-3.3,2534.0
HINDUNILVR,Golden cross,2025-07-31,2521.0,5,-0.14,2517.5,2025-08-07 00:00:00,-1.6,2480.60009765625,2025-08-14 00:00:00,5.1,2649.5,2025-09-01 00:00:00,-1.31,2488.10009765625,2025-10-29 00:00:00,,,,,,,-2.04,2469.60009765625,2025-10-30 00:00:00,-0.14,-1.6,5.1,-1.31,,,-2.04,2502.0
HINDZINC,Accumulation Signal,2025-09-29,466.1499938964844,3,5.44,491.5,2025-10-06 00:00:00,8.45,505.54998779296875,2025-10-13 00:00:00,3.74,483.6000061035156,2025-10-29 00:00:00,,,,,,,,,,2.46,477.6000061035156,2025-10-30 00:00:00,5.44,8.45,3.74,,,,2.46,466.0
HITECH,Accumulation Signal,2025-09-26,115.3499984741211,3,1.81,117.44000244140625,2025-10-03 00:00:00,2.77,118.55000305175781,2025-10-10 00:00:00,-1.7,113.38999938964844,2025-10-27 00:00:00,,,,,,,,,,-0.79,114.44000244140625,2025-10-30 00:00:00,1.81,2.77,-1.7,,,,-0.79,115.0
HITECHCORP,Golden cross,2024-09-23,295.0,1,-8.99,268.4858093261719,2024-09-30 00:00:00,-11.79,260.2150573730469,2024-10-07 00:00:00,-4.27,282.40972900390625,2024-10-23 00:00:00,-23.07,226.93299865722656,2024-12-23 00:00:00,-34.45,193.37228393554688,2025-03-24 00:00:00,-31.05,203.39999389648438,2025-09-23 00:00:00,-34.89,192.05999755859375,2025-10-30 00:00:00,-8.99,-11.79,-4.27,-23.07,-34.45,-31.05,-34.89,293.0
HITECHCORP,Golden cross,2024-09-19,265.0,2,5.19,278.7570495605469,2024-09-26 00:00:00,1.82,269.8194885253906,2024-10-03 00:00:00,12.69,298.6327209472656,2024-10-21 00:00:00,-7.62,244.81813049316406,2024-12-18 00:00:00,-23.3,203.2653350830078,2025-03-18 00:00:00,-22.52,205.30999755859375,2025-09-19 00:00:00,-27.52,192.05999755859375,2025-10-30 00:00:00,5.19,1.82,12.69,-7.62,-23.3,-22.52,-27.52,263.0
HITECHCORP,Golden cross,2024-08-02,254.0,4,-6.06,238.59764099121094,2024-08-09 00:00:00,-10.7,226.83348083496094,2024-08-16 00:00:00,-10.18,228.13729858398438,2024-09-02 00:00:00,10.36,280.31964111328125,2024-10-31 00:00:00,-11.54,224.68368530273438,2025-01-29 00:00:00,-28.46,181.7100067138672,2025-08-04 00:00:00,-24.39,192.05999755859375,2025-10-30 00:00:00,-6.06,-10.7,-10.18,10.36,-11.54,-28.46,-24.39,253.0
HLEGLAS,Golden cross,2025-06-11,465.0,6,-7.19,431.5750427246094,2025-06-18 00:00:00,1.47,471.8387756347656,2025-06-25 00:00:00,-10.73,415.1103515625,2025-07-11 00:00:00,21.03,562.7938232421875,2025-09-09 00:00:00,,,,,,,23.15,572.6500244140625,2025-10-30 00:00:00,-7.19,1.47,-10.73,21.03,,,23.15,464.0
HMVL,Golden cross,2024-09-27,98.0,3,-6.74,91.38999938964844,2024-10-04 00:00:00,-3.98,94.0999984741211,2024-10-11 00:00:00,-9.74,88.44999694824219,2024-10-28 00:00:00,-4.67,93.41999816894531,2024-12-26 00:00:00,-19.72,78.66999816894531,2025-03-26 00:00:00,-13.85,84.43000030517578,2025-09-29 00:00:00,-19.9,78.5,2025-10-31 00:00:00,-6.74,-3.98,-9.74,-4.67,-19.72,-13.85,-19.9,98.0
HNDFDS,Golden cross,2025-07-11,560.0,4,1.44,568.0499877929688,2025-07-18 00:00:00,-2.01,548.75,2025-07-25 00:00:00,-7.35,518.8499755859375,2025-08-11 00:00:00,-6.15,525.5499877929688,2025-10-09 00:00:00,,,,,,,-6.07,526.0,2025-10-31 00:00:00,1.44,-2.01,-7.35,-6.15,,,-6.07,560.0
HNDFDS,Golden cross,2025-04-16,598.0,1,-5.14,567.25,2025-04-23 00:00:00,-10.51,535.1500244140625,2025-04-30 00:00:00,-11.99,526.2999877929688,2025-05-16 00:00:00,-4.82,569.2000122070312,2025-07-15 00:00:00,-12.07,525.7999877929688,2025-10-13 00:00:00,,,,-12.04,526.0,2025-10-31 00:00:00,-5.14,-10.51,-11.99,-4.82,-12.07,,-12.04,598.0
HONDAPOWER,Golden cross,2025-08-05,2909.0,2,-5.26,2756.102783203125,2025-08-12 00:00:00,3.38,3007.234375,2025-08-19 00:00:00,-2.06,2849.1640625,2025-09-04 00:00:00,,,,,,,,,,-9.06,2645.5,2025-10-31 00:00:00,-5.26,3.38,-2.06,,,,-9.06,2797.0
HONDAPOWER,Golden cross,2025-07-18,2992.0,3,-8.43,2739.758056640625,2025-07-25 00:00:00,-7.72,2760.909912109375,2025-08-01 00:00:00,-4.07,2870.130859375,2025-08-18 00:00:00,-11.91,2635.60009765625,2025-10-16 00:00:00,,,,,,,-11.58,2645.5,2025-10-31 00:00:00,-8.43,-7.72,-4.07,-11.91,,,-11.58,2877.0
HONDAPOWER,Golden cross,2025-07-15,3027.0,4,-5.24,2868.400146484375,2025-07-22 00:00:00,-8.92,2757.06396484375,2025-07-29 00:00:00,-9.06,2752.641357421875,2025-08-14 00:00:00,-11.1,2691.0,2025-10-13 00:00:00,,,,,,,-12.6,2645.5,2025-10-31 00:00:00,-5.24,-8.92,-9.06,-11.1,,,-12.6,2910.0
HONDAPOWER,Golden cross,2024-05-16,2836.0,4,-13.48,2453.6484375,2024-05-23 00:00:00,-12.34,2486.0322265625,2024-05-30 00:00:00,18.92,3372.58740234375,2024-06-18 00:00:00,20.47,3416.59130859375,2024-08-14 00:00:00,20.04,3404.22998046875,2024-11-12 00:00:00,-19.32,2288.06689453125,2025-05-16 00:00:00,-6.72,2645.5,2025-10-31 00:00:00,-13.48,-12.34,18.92,20.47,20.04,-19.32,-6.72,2701.0
HONDAPOWER,Golden cross,2024-05-14,2438.0,2,-0.78,2419.07373046875,2024-05-21 00:00:00,0.29,2445.123291015625,2024-05-28 00:00:00,22.09,2976.647216796875,2024-06-13 00:00:00,48.02,3608.799072265625,2024-08-12 00:00:00,41.54,3450.646240234375,2024-11-11 00:00:00,-11.23,2164.135498046875,2025-05-14 00:00:00,8.51,2645.5,2025-10-31 00:00:00,-0.78,0.29,22.09,48.02,41.54,-11.23,8.51,2344.0
HONDAPOWER,Golden cross,2024-04-26,2451.0,7,-7.59,2264.96484375,2024-05-03 00:00:00,-6.75,2285.6328125,2024-05-10 00:00:00,-1.13,2423.407470703125,2024-05-27 00:00:00,60.17,3925.732421875,2024-07-25 00:00:00,50.06,3677.99072265625,2024-10-23 00:00:00,-18.67,1993.4775390625,2025-04-28 00:00:00,7.94,2645.5,2025-10-31 00:00:00,-7.59,-6.75,-1.13,60.17,50.06,-18.67,7.94,2357.0
HONDAPOWER,Golden cross,2024-02-27,2454.0,1,-4.6,2341.019287109375,2024-03-05 00:00:00,-9.89,2211.388427734375,2024-03-12 00:00:00,-14.11,2107.6650390625,2024-03-28 00:00:00,-1.25,2423.407470703125,2024-05-27 00:00:00,45.19,3563.080810546875,2024-08-26 00:00:00,-21.04,1937.761474609375,2025-02-27 00:00:00,7.8,2645.5,2025-10-31 00:00:00,-4.6,-9.89,-14.11,-1.25,45.19,-21.04,7.8,2359.0
HPAL,Golden cross,2024-07-25,101.0,5,1.43,102.44548797607422,2024-08-01 00:00:00,-3.1,97.8670883178711,2024-08-08 00:00:00,-2.09,98.88560485839844,2024-08-26 00:00:00,-19.24,81.56538391113281,2024-10-23 00:00:00,-29.45,71.25935363769531,2025-01-21 00:00:00,-51.73,48.752750396728516,2025-07-25 00:00:00,-49.09,51.41999816894531,2025-10-31 00:00:00,1.43,-3.1,-2.09,-19.24,-29.45,-51.73,-49.09,101.0
HSCL,Golden cross,2025-07-15,513.0,6,0.03,513.1500244140625,2025-07-22 00:00:00,-5.17,486.5,2025-07-29 00:00:00,-9.04,466.6499938964844,2025-08-14 00:00:00,-8.78,467.95001220703125,2025-10-13 00:00:00,,,,,,,-5.34,485.6000061035156,2025-10-31 00:00:00,0.03,-5.17,-9.04,-8.78,,,-5.34,513.0
HTMEDIA,Accumulation Signal,2025-07-29,23.57999992370605,14,-0.64,23.43000030517578,2025-08-05 00:00:00,5.51,24.8799991607666,2025-08-12 00:00:00,5.39,24.850000381469727,2025-08-28 00:00:00,19.51,28.18000030517578,2025-10-27 00:00:00,,,,,,,15.78,27.299999237060547,2025-10-31 00:00:00,-0.64,5.51,5.39,19.51,,,15.78,24.0
HTMEDIA,Golden cross,2025-07-29,24.0,3,-2.37,23.43000030517578,2025-08-05 00:00:00,3.67,24.8799991607666,2025-08-12 00:00:00,3.54,24.850000381469727,2025-08-28 00:00:00,17.42,28.18000030517578,2025-10-27 00:00:00,,,,,,,13.75,27.299999237060547,2025-10-31 00:00:00,-2.37,3.67,3.54,17.42,,,13.75,24.0
HUBTOWN,Accumulation Signal,2025-07-04,278.8999938964844,2,10.7,308.75,2025-07-11 00:00:00,4.86,292.45001220703125,2025-07-18 00:00:00,22.09,340.5,2025-08-04 00:00:00,9.99,306.75,2025-10-03 00:00:00,,,,,,,6.13,296.0,2025-10-31 00:00:00,10.7,4.86,22.09,9.99,,,6.13,279.0
HUBTOWN,Accumulation Signal,2025-07-01,266.70001220703125,2,5.1,280.29998779296875,2025-07-08 00:00:00,12.35,299.6499938964844,2025-07-15 00:00:00,25.8,335.5,2025-07-31 00:00:00,5.44,281.20001220703125,2025-09-29 00:00:00,,,,,,,10.99,296.0,2025-10-31 00:00:00,5.1,12.35,25.8,5.44,,,10.99,266.0
HUBTOWN,Golden cross,2025-07-10,299.0,1,-1.22,295.3500061035156,2025-07-17 00:00:00,2.27,305.79998779296875,2025-07-24 00:00:00,14.03,340.95001220703125,2025-08-11 00:00:00,4.06,311.1499938964844,2025-10-08 00:00:00,,,,,,,-1.0,296.0,2025-10-31 00:00:00,-1.22,2.27,14.03,4.06,,,-1.0,299.0
HUDCO,Accumulation Signal,2025-09-26,220.0500030517578,13,6.24,233.7899932861328,2025-10-03 00:00:00,5.85,232.9199981689453,2025-10-10 00:00:00,3.16,227.00999450683594,2025-10-27 00:00:00,,,,,,,,,,8.95,239.74000549316406,2025-10-30 00:00:00,6.24,5.85,3.16,,,,8.95,220.0
HUHTAMAKI,Accumulation Signal,2025-10-24,265.1400146484375,2,,,,,,,,,,,,,,,,,,,-6.05,249.11000061035156,2025-10-30 00:00:00,,,,,,,-6.05,265.0
HUHTAMAKI,Accumulation Signal,2025-10-21,268.2200012207031,2,-4.16,257.07000732421875,2025-10-28 00:00:00,,,,,,,,,,,,,,,,-7.12,249.11000061035156,2025-10-30 00:00:00,-4.16,,,,,,-7.12,268.0
HUHTAMAKI,Accumulation Signal,2025-10-20,264.7099914550781,4,-1.76,260.04998779296875,2025-10-27 00:00:00,,,,,,,,,,,,,,,,-5.89,249.11000061035156,2025-10-30 00:00:00,-1.76,,,,,,-5.89,265.0
HUHTAMAKI,Accumulation Signal,2025-10-17,266.8999938964844,4,-0.66,265.1400146484375,2025-10-24 00:00:00,,,,,,,,,,,,,,,,-6.67,249.11000061035156,2025-10-30 00:00:00,-0.66,,,,,,-6.67,267.0
ICEMAKE,Golden cross,2025-07-17,818.0,7,-2.71,795.7982177734375,2025-07-24 00:00:00,-1.41,806.4666748046875,2025-07-31 00:00:00,-10.94,728.4971313476562,2025-08-18 00:00:00,-10.9,728.7999877929688,2025-10-15 00:00:00,,,,,,,-11.45,724.3499755859375,2025-10-30 00:00:00,-2.71,-1.41,-10.94,-10.9,,,-11.45,816.0
ICEMAKE,Golden cross,2025-03-12,825.0,1,7.2,884.4362182617188,2025-03-19 00:00:00,4.27,860.2078857421875,2025-03-26 00:00:00,4.55,862.5010986328125,2025-04-11 00:00:00,-0.18,823.5162963867188,2025-06-10 00:00:00,-11.15,733.03369140625,2025-09-08 00:00:00,,,,-12.2,724.3499755859375,2025-10-30 00:00:00,7.2,4.27,4.55,-0.18,-11.15,,-12.2,823.0
ICEMAKE,Golden cross,2025-03-11,845.0,2,2.18,863.4483032226562,2025-03-18 00:00:00,3.37,873.4686279296875,2025-03-25 00:00:00,2.07,862.5010986328125,2025-04-11 00:00:00,-1.47,832.5894775390625,2025-06-09 00:00:00,-13.25,733.03369140625,2025-09-08 00:00:00,,,,-14.28,724.3499755859375,2025-10-30 00:00:00,2.18,3.37,2.07,-1.47,-13.25,,-14.28,843.0
ICEMAKE,Golden cross,2025-03-10,820.0,1,5.3,863.4483032226562,2025-03-17 00:00:00,9.83,900.5885009765625,2025-03-24 00:00:00,2.45,840.1171875,2025-04-09 00:00:00,1.54,832.5894775390625,2025-06-09 00:00:00,-10.61,733.03369140625,2025-09-08 00:00:00,,,,-11.66,724.3499755859375,2025-10-30 00:00:00,5.3,9.83,2.45,1.54,-10.61,,-11.66,817.0
ICEMAKE,Golden cross,2024-05-21,540.0,1,-0.92,535.050537109375,2024-05-28 00:00:00,18.94,642.2992553710938,2024-06-04 00:00:00,59.49,861.2196655273438,2024-06-20 00:00:00,34.08,724.052734375,2024-08-19 00:00:00,48.29,800.7835083007812,2024-11-18 00:00:00,54.2,832.689208984375,2025-05-21 00:00:00,34.14,724.3499755859375,2025-10-30 00:00:00,-0.92,18.94,59.49,34.08,48.29,54.2,34.14,537.0
ICEMAKE,Golden cross,2024-05-16,564.0,2,-5.92,530.6273803710938,2024-05-23 00:00:00,26.07,711.0317993164062,2024-05-30 00:00:00,60.31,904.1588745117188,2024-06-18 00:00:00,18.26,666.9992065429688,2024-08-14 00:00:00,57.85,890.26904296875,2024-11-12 00:00:00,59.35,898.7440185546875,2025-05-16 00:00:00,28.43,724.3499755859375,2025-10-30 00:00:00,-5.92,26.07,60.31,18.26,57.85,59.35,28.43,562.0
ICICIGI,Golden cross,2025-06-06,2006.0,4,-3.57,1934.4146728515625,2025-06-13 00:00:00,-2.06,1964.6165771484375,2025-06-20 00:00:00,0.65,2018.9400634765625,2025-07-07 00:00:00,-7.01,1865.4388427734375,2025-09-04 00:00:00,,,,,,,0.4,2014.0999755859375,2025-10-30 00:00:00,-3.57,-2.06,0.65,-7.01,,,0.4,2000.0
ICICIPRULI,Golden cross,2025-07-09,680.0,6,-4.32,650.5999755859375,2025-07-16 00:00:00,-7.51,628.9000244140625,2025-07-23 00:00:00,-10.29,610.0499877929688,2025-08-08 00:00:00,-11.25,603.5,2025-10-07 00:00:00,,,,,,,-11.71,600.4000244140625,2025-10-30 00:00:00,-4.32,-7.51,-10.29,-11.25,,,-11.71,680.0
ICICIPRULI,Golden cross,2024-03-06,576.0,1,-0.66,572.1980590820312,2024-03-13 00:00:00,-2.95,559.0291748046875,2024-03-20 00:00:00,7.39,618.53857421875,2024-04-05 00:00:00,-5.97,541.620361328125,2024-06-04 00:00:00,30.63,752.4527587890625,2024-09-02 00:00:00,-4.61,549.421875,2025-03-06 00:00:00,4.24,600.4000244140625,2025-10-30 00:00:00,-0.66,-2.95,7.39,-5.97,30.63,-4.61,4.24,575.0
ICIL,Golden cross,2024-12-11,383.0,3,1.69,389.4836730957031,2024-12-18 00:00:00,-16.21,320.9262390136719,2024-12-26 00:00:00,-17.63,315.4733581542969,2025-01-10 00:00:00,-32.24,259.5070495605469,2025-03-11 00:00:00,-27.31,278.393798828125,2025-06-09 00:00:00,,,,-25.82,284.1000061035156,2025-10-31 00:00:00,1.69,-16.21,-17.63,-32.24,-27.31,,-25.82,380.0
ICIL,Golden cross,2024-12-10,394.0,7,0.53,396.0766906738281,2024-12-17 00:00:00,-15.98,331.038818359375,2024-12-24 00:00:00,-16.77,327.9158020019531,2025-01-09 00:00:00,-33.44,262.2334899902344,2025-03-10 00:00:00,-29.34,278.393798828125,2025-06-09 00:00:00,,,,-27.89,284.1000061035156,2025-10-31 00:00:00,0.53,-15.98,-16.77,-33.44,-29.34,,-27.89,391.0
ICRA,Death cross,2024-04-30,5292.0,4,-7.49,4895.60205078125,2024-05-07 00:00:00,-6.54,4946.0009765625,2024-05-14 00:00:00,-1.86,5193.46435546875,2024-05-30 00:00:00,6.97,5660.80126953125,2024-07-29 00:00:00,28.55,6802.9814453125,2024-10-28 00:00:00,4.11,5509.4619140625,2025-04-30 00:00:00,21.66,6438.5,2025-10-31 00:00:00,-7.49,-6.54,-1.86,6.97,28.55,4.11,21.66,5159.0
ICRA,Golden cross,2025-06-03,6600.0,4,-0.78,6548.61865234375,2025-06-10 00:00:00,2.28,6750.80078125,2025-06-17 00:00:00,3.43,6826.61865234375,2025-07-03 00:00:00,-5.16,6259.5,2025-09-01 00:00:00,,,,,,,-2.45,6438.5,2025-10-31 00:00:00,-0.78,2.28,3.43,-5.16,,,-2.45,6542.0
ICRA,Golden cross,2025-05-30,6740.0,12,-3.3,6517.89453125,2025-06-06 00:00:00,-0.96,6674.982421875,2025-06-13 00:00:00,-0.46,6708.67919921875,2025-06-30 00:00:00,-6.97,6270.0,2025-08-28 00:00:00,,,,,,,-4.47,6438.5,2025-10-31 00:00:00,-3.3,-0.96,-0.46,-6.97,,,-4.47,6680.0
ICRA,Golden cross,2024-06-20,5918.0,6,-5.56,5589.15185546875,2024-06-27 00:00:00,-3.44,5714.46826171875,2024-07-04 00:00:00,-2.99,5740.98046875,2024-07-22 00:00:00,20.25,7116.16552734375,2024-09-18 00:00:00,9.4,6474.0390625,2024-12-17 00:00:00,12.1,6633.85205078125,2025-06-20 00:00:00,8.8,6438.5,2025-10-31 00:00:00,-5.56,-3.44,-2.99,20.25,9.4,12.1,8.8,5769.0
IDBI,Golden cross,2025-05-23,94.0,6,0.83,94.78225708007812,2025-05-30 00:00:00,5.12,98.81596374511719,2025-06-06 00:00:00,-5.15,89.16249084472656,2025-06-23 00:00:00,3.81,97.58000183105469,2025-08-21 00:00:00,,,,,,,4.15,97.9000015258789,2025-10-30 00:00:00,0.83,5.12,-5.15,3.81,,,4.15,92.0
IDBI,Golden cross,2025-05-22,93.0,8,-0.88,92.177978515625,2025-05-29 00:00:00,6.45,99.00199127197266,2025-06-05 00:00:00,-4.13,89.16249084472656,2025-06-23 00:00:00,-3.05,90.16000366210938,2025-08-20 00:00:00,,,,,,,5.27,97.9000015258789,2025-10-30 00:00:00,-0.88,6.45,-4.13,-3.05,,,5.27,91.0
IDBI,Golden cross,2025-05-21,95.0,1,-3.77,91.41431427001953,2025-05-28 00:00:00,3.43,98.25790405273438,2025-06-04 00:00:00,-6.22,89.09395599365234,2025-06-20 00:00:00,-5.74,89.55000305175781,2025-08-19 00:00:00,,,,,,,3.05,97.9000015258789,2025-10-30 00:00:00,-3.77,3.43,-6.22,-5.74,,,3.05,93.0
IDBI,Golden cross,2024-12-04,87.0,6,-5.3,82.38743591308594,2024-12-11 00:00:00,-11.65,76.86557006835938,2024-12-18 00:00:00,-12.76,75.89630126953125,2025-01-03 00:00:00,-23.48,66.57569885253906,2025-03-04 00:00:00,13.96,99.14884185791016,2025-06-02 00:00:00,,,,12.53,97.9000015258789,2025-10-30 00:00:00,-5.3,-11.65,-12.76,-23.48,13.96,,12.53,85.0
IFBAGRO,Golden cross,2025-06-02,823.0,1,-10.17,739.2999877929688,2025-06-09 00:00:00,-9.28,746.5999755859375,2025-06-16 00:00:00,-10.75,734.5499877929688,2025-07-02 00:00:00,-6.38,770.5,2025-09-01 00:00:00,,,,,,,58.96,1308.199951171875,2025-10-31 00:00:00,-10.17,-9.28,-10.75,-6.38,,,58.96,823.0
IFBAGRO,Golden cross,2025-05-30,703.0,1,9.56,770.2000122070312,2025-06-06 00:00:00,6.01,745.25,2025-06-13 00:00:00,6.22,746.7000122070312,2025-06-30 00:00:00,9.39,769.0,2025-08-28 00:00:00,,,,,,,86.09,1308.199951171875,2025-10-31 00:00:00,9.56,6.01,6.22,9.39,,,86.09,703.0
IFBAGRO,Golden cross,2024-07-10,567.0,4,-2.99,550.0499877929688,2024-07-18 00:00:00,3.77,588.3499755859375,2024-07-24 00:00:00,-5.84,533.9000244140625,2024-08-09 00:00:00,-4.38,542.1500244140625,2024-10-08 00:00:00,-3.56,546.7999877929688,2025-01-06 00:00:00,28.32,727.5999755859375,2025-07-10 00:00:00,130.72,1308.199951171875,2025-10-31 00:00:00,-2.99,3.77,-5.84,-4.38,-3.56,28.32,130.72,567.0
IFBIND,Golden cross,2025-09-24,1840.0,1,-7.58,1700.5,2025-10-01 00:00:00,-6.15,1726.9000244140625,2025-10-08 00:00:00,4.83,1928.9000244140625,2025-10-24 00:00:00,,,,,,,,,,3.96,1912.800048828125,2025-10-31 00:00:00,-7.58,-6.15,4.83,,,,3.96,1840.0
IFCI,Golden cross,2025-06-20,60.0,10,7.48,64.48999786376953,2025-06-27 00:00:00,4.3,62.58000183105469,2025-07-04 00:00:00,1.47,60.880001068115234,2025-07-21 00:00:00,-1.28,59.22999954223633,2025-09-18 00:00:00,,,,,,,-1.93,58.84000015258789,2025-10-31 00:00:00,7.48,4.3,1.47,-1.28,,,-1.93,60.0
IFGLEXPOR,Golden cross,2024-10-16,635.0,1,-55.45,282.90985107421875,2024-10-23 00:00:00,-55.85,280.3254089355469,2024-10-30 00:00:00,-62.19,240.08200073242188,2024-11-18 00:00:00,-67.39,207.0750274658203,2025-01-14 00:00:00,-71.8,179.0400390625,2025-04-15 00:00:00,-59.52,257.04998779296875,2025-10-16 00:00:00,-60.72,249.4499969482422,2025-10-31 00:00:00,-55.45,-55.85,-62.19,-67.39,-71.8,-59.52,-60.72,313.0
IGL,Golden cross,2024-04-08,235.0,1,-2.8,228.4225616455078,2024-04-15 00:00:00,-9.66,212.29916381835938,2024-04-22 00:00:00,-6.76,219.1224822998047,2024-05-08 00:00:00,8.49,254.96298217773438,2024-07-08 00:00:00,13.12,265.82440185546875,2024-10-07 00:00:00,-23.87,178.90184020996094,2025-04-08 00:00:00,-9.82,211.92999267578125,2025-10-30 00:00:00,-2.8,-9.66,-6.76,8.49,13.12,-23.87,-9.82,231.0
